CMDLINE python -u main_sequence.py --total_num_scenes 24 --agent rl --exp_name sequence6-5 --env sequence --sim_gpu_id 1 --task_config tasks/sequence_gibson.yaml --split train --panorama --num_training_frames 1000 --num_local_steps 50 --max_episode_length_straight 50 --sem_pred_prob_thr 0.7
MEM 15756.363281 1775559762.7591
MEM 16123.539062 1775559762.8990
MEM 16745.140625 1775559763.0392
MEM 17458.871094 1775559763.1796
MEM 19461.531250 1775559763.3204
MEM 19868.246094 1775559763.4603
MEM 21892.152344 1775559763.6016
MEM 22041.335938 1775559763.7427
MEM 22342.609375 1775559763.8825
MEM 22664.015625 1775559764.0233
MEM 23035.449219 1775559764.1637
MEM 23366.402344 1775559764.3054
MEM 23533.140625 1775559764.4467
MEM 23852.449219 1775559764.5865
MEM 24382.539062 1775559764.7265
MEM 24797.410156 1775559764.8668
MEM 25040.367188 1775559765.0071
MEM 25637.875000 1775559765.1471
MEM 25879.773438 1775559765.2874
MEM 26048.218750 1775559765.4290
MEM 26072.531250 1775559765.5680
MEM 26097.933594 1775559765.7063
MEM 26139.894531 1775559765.8435
MEM 26177.156250 1775559765.9809
MEM 26228.949219 1775559766.1188
MEM 26333.546875 1775559766.2568
MEM 26412.371094 1775559766.3966
MEM 26535.562500 1775559766.5367
MEM 26680.796875 1775559766.6771
MEM 26879.457031 1775559766.8172
MEM 27109.191406 1775559766.9577
MEM 27339.363281 1775559767.0866
MEM 27609.335938 1775559767.2245
MEM 27930.195312 1775559767.3530
MEM 28321.238281 1775559767.4883
MEM 28579.933594 1775559767.6164
MEM 28684.851562 1775559767.7457
MEM 28859.441406 1775559767.8745
MEM 28985.230469 1775559767.9959
MEM 29287.136719 1775559768.1216
MEM 29596.433594 1775559768.2429
MEM 29869.003906 1775559768.3641
MEM 30238.265625 1775559768.4909
MEM 30401.183594 1775559768.6164
MEM 30694.058594 1775559768.7398
MEM 30815.449219 1775559768.8632
MEM 31057.082031 1775559768.9954
MEM 31479.261719 1775559769.1222
MEM 31766.625000 1775559769.2573
MEM 32169.566406 1775559769.3927
MEM 32431.367188 1775559769.5293
MEM 32544.269531 1775559769.6657
MEM 32621.765625 1775559769.8052
MEM 32738.546875 1775559769.9434
MEM 33054.460938 1775559770.0822
MEM 33196.410156 1775559770.2200
MEM 33295.554688 1775559770.3582
MEM 33315.609375 1775559770.4965
MEM 33521.406250 1775559770.6347
MEM 33680.101562 1775559770.7730
MEM 33697.906250 1775559770.9120
MEM 33664.917969 1775559771.0500
MEM 33507.304688 1775559771.1884
MEM 33590.570312 1775559771.3263
MEM 33771.054688 1775559771.4642
MEM 34017.589844 1775559771.6046
MEM 34055.730469 1775559771.7445
MEM 34192.136719 1775559771.8846
MEM 34359.492188 1775559772.0255
MEM 34663.433594 1775559772.1668
MEM 34723.570312 1775559772.3068
MEM 34832.609375 1775559772.4468
MEM 34964.757812 1775559772.5868
MEM 35083.753906 1775559772.7270
MEM 35279.984375 1775559772.8669
MEM 35473.152344 1775559773.0072
MEM 35494.457031 1775559773.1485
MEM 35816.390625 1775559773.2869
MEM 36174.503906 1775559773.4251
MEM 36604.707031 1775559773.5634
MEM 37003.210938 1775559773.7015
MEM 37399.410156 1775559773.8393
MEM 37959.957031 1775559773.9796
MEM 38094.195312 1775559774.1198
MEM 38454.113281 1775559774.2609
MEM 39066.820312 1775559774.3995
MEM 39638.781250 1775559774.5375
MEM 40170.820312 1775559774.6781
MEM 40907.257812 1775559774.8197
MEM 41965.890625 1775559774.9615
MEM 42016.214844 1775559775.1029
MEM 42605.195312 1775559775.2468
MEM 44100.292969 1775559775.3842
MEM 45192.835938 1775559775.5250
MEM 46086.929688 1775559775.6624
MEM 47652.488281 1775559775.8001
MEM 49130.691406 1775559775.9432
MEM 50123.742188 1775559776.0884
MEM 50903.996094 1775559776.2279
MEM 52370.808594 1775559776.3664
MEM 51873.046875 1775559776.5105
MEM 53538.414062 1775559776.6525
MEM 55037.890625 1775559776.7947
MEM 56874.949219 1775559776.9301
MEM 57464.167969 1775559777.0697
MEM 57843.542969 1775559777.2173
MEM 57829.531250 1775559777.3640
MEM 57574.703125 1775559777.5163
MEM 58644.707031 1775559777.6656
MEM 59940.906250 1775559777.8072
MEM 61849.078125 1775559777.9444
MEM 62426.050781 1775559778.0768
MEM 63670.437500 1775559778.2143
MEM 63362.394531 1775559778.3626
MEM 63805.480469 1775559778.5096
MEM 63206.863281 1775559778.6537
MEM 62957.839844 1775559778.7984
MEM 63267.820312 1775559778.9389
MEM 64899.832031 1775559779.0842
MEM 66089.445312 1775559779.2277
MEM 67386.375000 1775559779.3734
